timeframe,symbol,timestamp,open,high,low,close,volume,signal,signal_reason,trade_outcome,label,tp_price,sl_price,rr_ratio,demand_zone_strength,demand_zone_fresh,demand_zone_touches,supply_zone_strength,supply_zone_fresh,supply_zone_touches,nearest_demand_dist_atr,nearest_supply_dist_atr,in_demand_zone,in_supply_zone,between_zones,bullish_engulfing,bearish_engulfing,pin_bar_bullish,pin_bar_bearish,higher_low,lower_high,bos_bullish,bos_bearish,buy_confirmation_score,sell_confirmation_score,atr_14,rsi_14,ema_spread_atr,price_above_ema20,price_above_ema50,price_above_ema200,ema_trend_bias,bb_position,bb_width_atr,volume_ratio,body_atr_ratio,momentum_5,momentum_10,htf_1h_bias,htf_4h_bias,htf_aligned,candle_size_atr,body_size_atr,wick_upper_atr,wick_lower_atr,hour,month,day_of_week_int,spread_norm
15min,USTECm,2025-06-27 18:15:00,22511.93,22517.86,22468.93,22469.24,4071.0,-1,supply rr=2.78,-1,0,22283.1,22536.297616734668,2.7758218836873128,2.042047973109072,0.0,12.0,1.157687585503578,1.0,0.0,10.095664894150575,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,36.87523346933805,18.263415686944896,0.29427981366775186,0.0,0.0,1.0,1.0,-0.20287218624914846,3.9854427238345673,1.5273791434520796,1.1576875855036133,-3.4098767158871395,-3.8416027960281496,-1.0,-1.0,1.0,1.326906853096552,1.1576875855036133,0.16081254115803295,0.008406726434905603,18,6,4,0.0
15min,USTECm,2025-06-27 18:30:00,22468.94,22478.37,22412.94,22442.62,6059.0,-1,supply rr=3.08,-1,0,22269.79,22498.711267836712,3.0812282671720377,2.042047973109072,0.0,12.0,0.6469606568105787,1.0,0.0,8.496520540773062,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,40.68253567342635,15.191838424446686,0.09839005585067952,0.0,0.0,1.0,1.0,-0.1775916091518635,4.5469179987933765,2.292644165279249,0.6469606568105858,-3.1780221625775535,-3.8906129468077935,-1.0,-1.0,1.0,1.6083068303615742,0.6469606568105858,0.23179479459437022,0.729551378956618,18,6,4,0.0
15min,USTECm,2025-06-27 18:45:00,22442.06,22461.88,22401.45,22411.2,5188.0,-1,supply rr=2.17,-1,0,22254.08,22483.537765458485,2.172032810305339,2.042047973109072,0.0,12.0,0.7124465369974419,1.0,0.0,7.2546727085571305,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,43.31553091696955,12.36066054679398,-0.08602037471190599,0.0,0.0,0.0,0.0,-0.1419790780265326,5.36006896413875,1.8789272585697987,0.7124465369974284,-3.2311736007180643,-4.281374280174129,-1.0,-1.0,1.0,1.3951116082551718,0.7124465369974284,0.45757259764384417,0.2250924736138991,18,6,4,0.0
15min,USTECm,2025-06-27 19:00:00,22411.62,22469.44,22406.49,22466.09,3818.0,0,,0,0,,,,2.042047973109072,0.0,12.0,1.157687585503578,0.0,1.0,8.036189718149867,0.0685774594646431,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.93346012803989,36.29275085710933,-0.1601340257979757,0.0,0.0,1.0,0.0,0.14063958422681763,5.288529674546505,1.3608012260754894,1.1858457831864708,-1.5433193972845278,-2.45986258568462,1.0,-1.0,0.0,1.3704606581896155,1.1858457831864708,0.07293158387506293,0.11168329112808144,19,6,4,0.0
15min,USTECm,2025-06-27 19:15:00,22466.38,22486.11,22452.01,22470.6,2405.0,0,,0,0,,,,2.042047973109072,0.0,12.0,0.6993016177780725,0.0,1.0,8.42372662561422,0.9380988783101734,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,44.35566544430153,37.90043711130434,-0.23064529624699945,0.0,0.0,1.0,0.0,0.19371294005704717,5.685666533798255,0.8601266049139874,0.09514004485625753,-0.9380988783101734,-2.7964860578128596,1.0,-1.0,0.0,0.7687856705209437,0.09514004485625753,0.34967348239823565,0.3239721432664504,19,6,4,0.0
15min,USTECm,2025-06-27 19:30:00,22471.07,22510.3,22471.07,22505.16,2087.0,0,,0,0,,,,2.042047973109072,0.0,12.0,0.6993016177780725,0.0,1.0,9.333504962447536,0.16119845660276388,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,43.734910051728086,49.22896677294872,-0.24591778033498027,0.0,0.0,1.0,0.0,0.34809962487910295,5.71947952932722,0.7630433987788381,0.7794688490196864,0.8213118526484532,-2.0537369322073333,1.0,-1.0,0.0,0.8969950996492312,0.7794688490196864,0.11752625062954494,0.0,19,6,4,0.0
15min,USTECm,2025-06-27 19:45:00,22504.96,22559.65,22502.19,22551.0,5330.0,0,,0,0,,,,2.042047973109072,0.0,12.0,0.6602929978942925,0.0,1.0,9.96468291009629,0.00351147314248514,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,45.56492204483138,60.3100922825368,-0.18881027545607668,1.0,1.0,1.0,0.0,0.5332995339689703,5.480821946363414,1.8591509993372632,1.010426396751018,2.3785841198930577,-0.45890564630894093,1.0,-1.0,0.0,1.261057792296123,1.010426396751018,0.18983901676577555,0.06079237877932928,19,6,4,0.0
15min,USTECm,2025-06-27 20:00:00,22551.26,22551.88,22528.67,22540.19,2430.0,0,,0,0,,,,2.042047973109072,0.0,12.0,0.6602929978942925,0.0,2.0,10.40830438103925,0.2576068836947246,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,42.584265772187564,56.92919551167911,-0.17156209617862173,1.0,1.0,1.0,0.0,0.4978610518532004,5.8077277816458786,0.8447913226372786,0.25995516886967174,3.0290530471994965,-0.2576068836947246,1.0,-1.0,0.0,0.5450369891115701,0.25995516886967174,0.014559368084841597,0.2705224521570567,20,6,4,0.0
15min,USTECm,2025-06-27 20:15:00,22540.59,22545.56,22532.25,22538.11,947.0,0,,0,0,,,,2.042047973109072,0.0,12.0,0.6602929978942925,0.0,3.0,11.404815129513588,0.3373746740114327,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,38.68103033589606,56.22936854737423,-0.16202737703523096,1.0,1.0,1.0,0.0,0.5006417841784766,6.2638789035186475,0.33435133369816583,0.06411411429489652,1.8618945610961597,0.02921328594891064,1.0,-1.0,0.0,0.34409631502623905,0.06411411429489652,0.12848675324420797,0.15149544748713456,20,6,4,0.0
15min,USTECm,2025-06-27 20:30:00,22538.11,22541.94,22532.57,22532.97,810.0,0,,0,0,,,,2.042047973109072,0.0,12.0,0.6602929978942925,0.0,3.0,12.53878992839147,0.5231086186037553,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,34.77289295777645,54.3252031241137,-0.16188528992512405,1.0,1.0,1.0,0.0,0.49627989917643495,6.644317037903266,0.2910789686461234,0.14781628914917513,1.7936385124969731,0.5970167631784392,1.0,-1.0,0.0,0.26946276835170646,0.14781628914917513,0.11014326603917136,0.011503213163359935,20,6,4,0.0
15min,USTECm,2025-06-27 20:45:00,22532.88,22548.43,22527.89,22544.68,474.0,0,,0,0,,,,2.042047973109072,0.0,12.0,0.6602929978942925,0.0,3.0,13.618787277180074,0.19710922352390045,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,32.8751738967397,58.05877299248136,-0.13376135033002878,1.0,1.0,1.0,0.0,0.5644417372848762,6.684577424389867,0.17319813647574678,0.35893346258984293,1.2021229187754872,2.2947407133709556,1.0,-1.0,0.0,0.6247875696267265,0.35893346258984293,0.11406783768745007,0.15178626934943357,20,6,4,0.0
15min,USTECm,2025-06-29 22:00:00,22561.13,22595.6,22561.13,22581.42,1688.0,0,,0,0,,,,2.042047973109072,0.0,12.0,,,,13.731411539695506,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,35.28115071050751,67.63600396289839,-0.03548543834917501,1.0,1.0,1.0,0.0,0.7411185653712246,6.098020826842488,0.6144214319513704,0.5750946211047812,0.862216775456207,3.934112045803017,1.0,1.0,1.0,0.9770089497033912,0.5750946211047812,0.40191432859861004,0.0,22,6,6,0.0
15min,USTECm,2025-06-29 22:15:00,22581.81,22614.55,22581.3,22614.06,942.0,0,,0,0,,,,2.042047973109072,0.0,12.0,,,,14.769926216207553,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,35.01033061577318,73.77472370757546,0.09470260328121288,1.0,1.0,1.0,1.0,0.8798217204239359,6.290193085907238,0.34692299193459286,0.9211566824070616,2.1099486551755677,5.794289754824715,1.0,1.0,1.0,0.9497196803111566,0.9211566824070616,0.013995868973006517,0.014567128931088417,22,6,6,0.0
15min,USTECm,2025-06-29 22:30:00,22613.8,22621.31,22609.08,22613.91,702.0,0,,0,0,,,,2.042047973109072,0.0,12.0,,,,16.168353194053932,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,31.972953200336697,73.70059683323291,0.22723130745015127,1.0,1.0,1.0,1.0,0.8574050019230618,7.154231289766718,0.2621750821631312,0.0034404078757054456,2.370753790713366,4.623282656243436,1.0,1.0,1.0,0.3825108029079782,0.0034404078757054456,0.23144562072927544,0.14762477430299728,22,6,6,0.0
15min,USTECm,2025-06-29 22:45:00,22613.96,22647.57,22608.19,22623.61,1069.0,0,,0,0,,,,2.042047973109072,0.0,12.0,,,,15.978187535136591,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,32.960559440291945,75.53479139444265,0.34025291614935727,1.0,1.0,1.0,1.0,0.8801948238231766,7.182338378598412,0.4028261893546868,0.292774156867118,2.749953324190197,4.6422148955687375,1.0,1.0,1.0,1.194761274344778,0.292774156867118,0.7269294091747303,0.1750577083029296,22,6,6,0.0
15min,USTECm,2025-06-29 23:00:00,22623.57,22652.09,22621.92,22645.93,970.0,0,,0,0,,,,2.042047973109072,0.0,12.0,,,,16.84552081989248,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,32.58848484825327,79.35721014428505,0.4865778389646342,1.0,1.0,1.0,1.0,0.936029336410092,7.725622037041094,0.3694041929280043,0.6861319298555386,3.106925666273403,4.3196239609018106,1.0,1.0,1.0,0.9257871343354921,0.6861319298555386,0.1890238232517942,0.050631381228159154,23,6,6,0.0
15min,USTECm,2025-06-29 23:15:00,22645.67,22650.81,22635.08,22637.64,617.0,0,,0,0,,,,2.042047973109072,0.0,12.0,,,,17.82029531314227,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,30.340686868486113,74.37712279010819,0.6383609245708954,1.0,1.0,1.0,1.0,0.8690591100014354,8.769898598199,0.23904999903140192,0.264661114456855,1.8529573916269857,2.85557147653073,1.0,1.0,1.0,0.5184457447579488,0.264661114456855,0.16940948048670418,0.08437514981438964,23,6,6,0.0
15min,USTECm,2025-06-29 23:30:00,22637.71,22638.8,22616.34,22616.37,785.0,-1,supply rr=7.00,-1,0,22356.665,22653.444964309678,7.004861766844634,2.042047973109072,0.0,12.0,0.7285780814740146,1.0,0.0,17.7333993110785,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,29.289928619354516,62.72393531193068,0.7223245026799558,1.0,1.0,1.0,1.0,0.7681317066318875,9.380524707531634,0.31254354707065074,0.7285780814740096,0.07886669954092154,2.6008940134344076,1.0,1.0,1.0,0.7668164812514647,0.7285780814740096,0.03721415692627322,0.0010242428511818317,23,6,6,0.0
15min,USTECm,2025-06-29 23:45:00,22616.36,22629.31,22612.97,22621.85,898.0,0,,0,0,,,,2.042047973109072,0.0,12.0,,,,19.043095104630435,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,27.563271470107267,64.38285528363076,0.8322505919162909,1.0,1.0,1.0,1.0,0.764119057772143,10.289443868097598,0.4038042134136745,0.199178098505251,0.2880644994774922,3.0381009050690917,1.0,1.0,1.0,0.5928178742396724,0.199178098505251,0.2706500209197035,0.12298975481471784,23,6,6,0.0
15min,USTECm,2025-06-30 00:00:00,22622.11,22629.67,22609.79,22628.31,1131.0,0,,0,0,,,,2.042047973109072,0.0,12.0,,,,20.021602097915334,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.538835274092616,66.41582067485894,0.9331780904208546,1.0,1.0,1.0,1.0,0.7600537905373571,10.948595155541698,0.5332264680229132,0.23361989838538547,0.1770989552276583,3.592471147106884,1.0,1.0,1.0,0.7490908999841068,0.23361989838538547,0.051245655129697455,0.464225346469024,0,6,0,0.0
15min,USTECm,2025-06-30 00:15:00,22628.77,22635.93,22622.87,22633.39,793.0,0,,0,0,,,,2.042047973109072,0.0,12.0,,,,21.681247737355772,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,24.74165723754711,68.06951595811822,1.072878344047643,1.0,1.0,1.0,1.0,0.7515812920292152,11.636927736197176,0.40518100298904014,0.18672960972835898,-0.5068375121198668,3.5854510127711174,1.0,1.0,1.0,0.5278546976303827,0.18672960972835898,0.10266086768615407,0.23846422021586972,0,6,0,0.0
15min,USTECm,2025-06-30 00:30:00,22633.15,22646.39,22631.28,22641.69,660.0,0,,0,0,,,,2.042047973109072,0.0,12.0,,,,23.22206031686661,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,23.457436272540907,70.78180756135899,1.2131492272642184,1.0,1.0,1.0,1.0,0.7585863881115831,11.668915338163268,0.39118065433854904,0.3640636555835753,0.17265313877203925,2.569334487356235,1.0,1.0,1.0,0.6441454140360449,0.3640636555835753,0.20036290178487168,0.07971885666759788,0,6,0,0.0
15min,USTECm,2025-06-30 00:45:00,22641.87,22643.75,22636.17,22638.19,531.0,0,,0,0,,,,2.042047973109072,0.0,12.0,,,,25.361701962867542,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,21.340444769535686,67.97248328177929,1.3972333228898852,1.0,1.0,1.0,1.0,0.7383039308547922,10.998204581427506,0.3651115618661258,0.17244251653336407,1.0224716605320525,1.1307168271602237,1.0,1.0,1.0,0.35519409655513573,0.17244251653336407,0.0880956334463925,0.09465594657537918,0,6,0,0.0
15min,USTECm,2025-06-30 01:00:00,22637.91,22638.05,22622.21,22625.15,623.0,-1,supply rr=11.38,-1,0,22361.055,22648.36285940013,11.37709902290305,2.042047973109072,0.0,12.0,0.6186451063143045,1.0,0.0,25.60831964766418,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,20.625718800264206,58.06521904856331,1.4621594418873447,1.0,1.0,1.0,1.0,0.6661727081849206,10.193784901917725,0.4812297234667079,0.6186451063143821,0.15999442404696407,0.544950704935317,1.0,1.0,1.0,0.7679732354247503,0.6186451063143821,0.006787642232289459,0.14254048687807863,1,6,0,0.0
15min,USTECm,2025-06-30 01:15:00,22625.35,22629.82,22621.69,22629.13,541.0,0,,0,0,,,,2.042047973109072,0.0,12.0,,,,28.06859614857926,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,18.959622960229115,60.11264962604,1.6120795992171613,1.0,1.0,1.0,1.0,0.6722410672699498,9.49037118973469,0.45030797403029793,0.199371053313094,0.04324980521605266,0.2911450302350174,1.0,1.0,1.0,0.42880599561784505,0.199371053313094,0.0363931287793743,0.19304181352537675,1,6,0,0.0
15min,USTECm,2025-06-30 01:30:00,22628.94,22640.36,22628.94,22635.17,639.0,0,,0,0,,,,2.042047973109072,0.0,12.0,,,,29.9765963567398,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,17.954339898865484,63.2542017227217,1.7345032280558652,1.0,1.0,1.0,1.0,0.6910480593737175,8.900943991404159,0.5659875996457041,0.3469913143614747,0.09914037553178506,-0.5992980004061275,1.0,1.0,1.0,0.6360579149290594,0.3469913143614747,0.2890666005675848,0.0,1,6,0,0.0
15min,USTECm,2025-06-30 01:45:00,22635.38,22637.57,22617.43,22627.33,674.0,0,,0,0,,,,2.042047973109072,0.0,12.0,,,,29.0681212396923,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,18.245761245683344,56.58000380525305,1.703863808566754,1.0,1.0,1.0,1.0,0.6236412496291617,8.366842367642837,0.7520642713679981,0.44119836336806734,-0.7870321115483352,-0.5650627486116455,1.0,1.0,1.0,1.1038180171717857,0.44119836336806734,0.12002787773615743,0.542591776067561,1,6,0,0.0
15min,USTECm,2025-06-30 02:00:00,22627.43,22652.84,22624.2,22648.84,728.0,0,,0,0,,,,2.042047973109072,0.0,12.0,,,,28.11173416476781,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,19.63165974625882,67.45194317715433,1.636675624917353,1.0,1.0,1.0,1.0,0.7455788335814294,7.24987124616228,0.8975465417334484,1.0905853237437082,0.5424910648235441,1.6539610211097373,1.0,1.0,1.0,1.4588679902858386,1.0905853237437082,0.203752512609754,0.16453015393237636,2,6,0,0.0
15min,USTECm,2025-06-30 02:15:00,22649.11,22650.84,22637.17,22639.58,446.0,-1,supply rr=13.12,-1,0,22368.27,22660.258385890047,13.120463146526893,2.042047973109072,0.0,12.0,0.5059253311159817,1.0,0.0,28.806422158466827,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,18.83677178009123,59.99057075367295,1.719933704176804,1.0,1.0,1.0,1.0,0.6653824499493068,6.618684831864731,0.5673939316837352,0.5059253311160435,0.766054829801118,0.941244084017741,1.0,1.0,1.0,0.725708213678522,0.5059253311160435,0.09184163933166373,0.1279412432308148,2,6,0,0.0
15min,USTECm,2025-06-30 02:30:00,22639.21,22667.68,22637.94,22666.21,657.0,0,,0,0,,,,2.042047973109072,0.0,12.0,,,,28.0549519652039,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,20.290535542745946,70.73314555496745,1.6757205707378895,1.0,1.0,1.0,1.0,0.8970474485187405,5.037917277769271,0.8440390544707091,1.3306696584286435,1.8274529975752438,1.8678659279423218,1.0,1.0,1.0,1.4657079867284393,1.3306696584286435,0.07244757029222615,0.06259075800756952,2,6,0,0.0
15min,USTECm,2025-06-30 02:45:00,22665.87,22677.8,22657.71,22665.85,657.0,0,,0,0,,,,2.042047973109072,0.0,12.0,,,,28.074204789677843,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,20.26379747037984,70.43813799973597,1.7394470308586134,1.0,1.0,1.0,1.0,0.9535057175581013,3.7181106548763037,0.8342327471271666,0.0009869818344382174,1.5140301340282396,1.6018715172931837,1.0,1.0,1.0,0.9914232526931892,0.0009869818344382174,0.5887346642423966,0.40170160661635446,2,6,0,0.0
15min,USTECm,2025-06-30 03:00:00,22665.66,22673.13,22664.44,22666.45,437.0,0,,0,0,,,,2.042047973109072,0.0,12.0,,,,30.42045957285826,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,18.720624474329504,70.67335526755505,1.935478180077851,1.0,1.0,1.0,1.0,0.9674069297421781,3.4875975115550975,0.6027586206896551,0.0421994469833675,2.089673880999106,1.3226054522889434,1.0,1.0,1.0,0.4641939168170425,0.0421994469833675,0.3568257036061961,0.06516876622747893,3,6,0,0.0
15min,USTECm,2025-06-30 03:15:00,22666.55,22676.79,22662.15,22671.34,459.0,0,,0,0,,,,2.042047973109072,0.0,12.0,,,,31.600071395854926,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.176541211085496,72.71494190314203,2.0481735631947178,1.0,1.0,1.0,1.0,0.9708244826300888,3.8026583057016934,0.6549190268959121,0.26352648418493824,1.23785926809209,1.823779321655759,1.0,1.0,1.0,0.8054337637719198,0.26352648418493824,0.29983702271563956,0.24207025687134204,3,6,0,0.0
15min,USTECm,2025-06-30 03:30:00,22671.6,22681.82,22671.6,22680.95,352.0,0,,0,0,,,,2.042047973109072,0.0,12.0,,,,34.05122848095915,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,17.15033571627404,76.4348934199587,2.2444623890142497,1.0,1.0,1.0,1.0,1.0202229368881885,4.3489137674136416,0.5151093875759127,0.5451788323378264,2.412197678482922,3.2535806250749,1.0,1.0,1.0,0.5959067022986723,0.5451788323378264,0.05072786996084588,0.0,3,6,0,0.0
15min,USTECm,2025-06-30 03:45:00,22681.13,22684.71,22677.98,22678.71,322.0,0,,0,0,,,,2.042047973109072,0.0,12.0,,,,36.910828262956144,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,15.760957620770776,73.73132735472653,2.4949814082938904,1.0,1.0,1.0,1.0,0.9268869778215144,5.0245628037805705,0.4984520123839009,0.15354396974018714,0.7930990172530328,3.145747942032309,1.0,1.0,1.0,0.42700451088903285,0.15354396974018714,0.22714355854126858,0.04631698260757711,3,6,0,0.0
15min,USTECm,2025-06-30 04:00:00,22678.62,22687.23,22678.1,22682.46,326.0,0,,0,0,,,,2.042047973109072,0.0,12.0,,,,39.356502859819265,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,14.876829938001476,75.41133561705679,2.6960064132144805,1.0,1.0,1.0,1.0,0.9152898469501979,5.7831602500924975,0.5311176278918215,0.2581195063735371,1.11650130230849,3.178768608438749,1.0,1.0,1.0,0.6137060138516651,0.2581195063735371,0.32063282432337814,0.03495368315474982,4,6,0,0.0
15min,USTECm,2025-06-30 04:15:00,22682.24,22683.11,22678.95,22682.87,243.0,0,,0,0,,,,2.042047973109072,0.0,12.0,,,,43.56882189862256,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,13.44791927960126,75.60813277947238,3.0237655319398224,1.0,1.0,1.0,1.0,0.8708297549729256,6.793414218816495,0.4083347336582087,0.046847396009851716,1.22100673409791,4.130006943471484,1.0,1.0,1.0,0.3093415355571161,0.046847396009851716,0.01784662705137208,0.24464751249589228,4,6,0,0.0
15min,USTECm,2025-06-30 04:30:00,22682.82,22690.47,22682.11,22688.44,295.0,0,,0,0,,,,2.042047973109072,0.0,12.0,,,,46.31963729594576,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,12.76953004232117,78.32719008178938,3.2347520327146424,1.0,1.0,1.0,1.0,0.8878373529823467,7.237656681132347,0.516999649491763,0.4401101670440512,1.3391252413616788,3.101132137890353,1.0,1.0,1.0,0.654683451332432,0.4401101670440512,0.1589721777756982,0.055601106512682616,4,6,0,0.0
15min,USTECm,2025-06-30 04:45:00,22688.22,22688.91,22676.94,22679.89,305.0,-1,supply rr=18.99,-1,0,22388.425,22695.241463018338,18.98613830172605,2.042047973109072,0.0,12.0,0.6578258434009391,1.0,0.0,46.03438402084384,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,12.662926036678503,65.41227901900069,3.2561090487031095,1.0,1.0,1.0,1.0,0.768858753860817,7.164700853418499,0.5638229041501063,0.6578258434008012,-0.0837089308530265,3.1833084930954096,1.0,1.0,1.0,0.9452791531221597,0.6578258434008012,0.05448977574388388,0.2329635339774746,4,6,0,0.0
15min,USTECm,2025-06-30 05:00:00,22679.68,22683.46,22673.96,22681.61,463.0,0,,0,0,,,,2.042047973109072,0.0,12.0,,,,47.76083043228398,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,12.24120256512137,66.68724801316164,3.3582944261232024,1.0,1.0,1.0,1.0,0.7611191230551934,7.335568575293827,0.9122253965126589,0.15766424824135442,0.23690482896381204,1.258046333117662,1.0,1.0,1.0,0.7760675431569258,0.15766424824135442,0.15112894261476978,0.46727435230080167,5,6,0,0.0
15min,USTECm,2025-06-30 05:15:00,22681.61,22683.38,22670.94,22673.72,396.0,-1,supply rr=18.26,-1,0,22385.34,22689.513854444886,18.25900074021562,2.042047973109072,0.0,12.0,0.643151877085824,1.0,0.0,47.01448372979068,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,12.267708889772166,55.800205100227025,3.29382533871501,1.0,1.0,1.0,1.0,0.654495618429412,7.144487969121273,0.8119745745335247,0.6431518770858714,-0.7124394684067434,0.6415215808197076,1.0,1.0,1.0,1.0140442776867225,0.6431518770858714,0.14428121957439702,0.22661118102645403,5,6,0,0.0
15min,USTECm,2025-06-30 05:30:00,22673.31,22686.4,22667.94,22685.4,545.0,0,,0,0,,,,2.042047973109072,0.0,12.0,,,,44.94190586561227,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.09334770446958,65.43803594292666,3.077974655924818,1.0,1.0,1.0,1.0,0.7600059794410512,6.766492527682444,1.1308226994501505,0.9233696586147274,0.19322789382113686,1.4472998371174324,1.0,1.0,1.0,1.4098762529386162,0.9233696586147274,0.07637466158930747,0.41013193273458115,5,6,0,0.0
15min,USTECm,2025-06-30 05:45:00,22685.46,22688.86,22679.75,22681.42,421.0,0,,0,0,,,,2.042047973109072,0.0,12.0,,,,46.525161726236895,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,12.562234677207046,60.27084553097236,3.170992776594883,1.0,1.0,1.0,1.0,0.6939890001983376,6.932477725623898,0.8836184279567636,0.3215988320398271,-0.5588177725048827,0.8024050066734774,1.0,1.0,1.0,0.7251894455155506,0.3215988320398271,0.2706524824097554,0.1329381310659681,5,6,0,0.0
15min,USTECm,2025-06-30 06:00:00,22681.61,22699.35,22680.13,22697.79,781.0,0,,0,0,,,,2.042047973109072,0.0,12.0,,,,44.67158563620532,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,13.449936720245777,71.10074401577648,2.988696243949386,1.0,1.0,1.0,1.0,0.8544697511479127,6.215292094114006,1.6124703210488283,1.2029796374911372,1.3308612800428372,1.2520505003307123,1.0,1.0,1.0,1.4290030057218577,1.2029796374911372,0.11598567580260656,0.11003769242811391,6,6,0,0.0
15min,USTECm,2025-06-30 06:15:00,22698.06,22706.58,22697.36,22700.07,735.0,0,,0,0,,,,2.042047973109072,0.0,12.0,,,,46.803706878016364,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,12.885945157546496,72.31361710050862,3.1422561991665066,1.0,1.0,1.0,1.0,0.855922740411553,6.184587988796937,1.487703673717235,0.1559839014853224,1.4325685678701072,1.657619968023173,1.0,1.0,1.0,0.7155082446242153,0.1559839014853224,0.5052015913778353,0.05432275176105755,6,6,0,0.0
