timeframe,symbol,timestamp,open,high,low,close,volume,signal,signal_reason,trade_outcome,label,tp_price,sl_price,rr_ratio,demand_zone_strength,demand_zone_fresh,demand_zone_touches,supply_zone_strength,supply_zone_fresh,supply_zone_touches,nearest_demand_dist_atr,nearest_supply_dist_atr,in_demand_zone,in_supply_zone,between_zones,bullish_engulfing,bearish_engulfing,pin_bar_bullish,pin_bar_bearish,higher_low,lower_high,bos_bullish,bos_bearish,buy_confirmation_score,sell_confirmation_score,atr_14,rsi_14,ema_spread_atr,price_above_ema20,price_above_ema50,price_above_ema200,ema_trend_bias,bb_position,bb_width_atr,volume_ratio,body_atr_ratio,momentum_5,momentum_10,candle_size_atr,body_size_atr,wick_upper_atr,wick_lower_atr,hour,month,day_of_week_int,spread_norm
4H,USTECm,2024-07-23 20:00:00,19768.34,19841.49,19631.98,19637.7,8820.0,0,,0,0,,,,2.635764146419471,0.0,7.0,0.9185517270936717,1.0,0.0,0.8793178122346624,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,142.22389022483114,37.924708906582175,-1.1346997601972797,0.0,0.0,0.0,0.0,0.2472644657876895,2.4424933813083736,0.6824274920789666,0.9185517270936757,-0.9673480298036297,-0.17824009707458163,1.4730999107730864,0.9185517270936757,0.5143299053651439,0.04021827831426688,20,7,1,0.0
4H,USTECm,2024-07-24 00:00:00,19637.86,19683.09,19637.86,19644.41,6852.0,0,,0,0,,,,2.635764146419471,0.0,7.0,1.492233935629714,0.0,2.0,1.019002735586667,2.05834376664722,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,129.31270486152025,38.71655562088958,-1.2622931291493977,0.0,0.0,0.0,0.0,0.2828265607132475,2.7443370812571226,0.572433468811482,0.05065240887981064,-0.7200375253128546,-0.715629605761484,0.34977228299753205,0.05065240887981064,0.29911987411772145,0.0,0,7,2,0.0
4H,USTECm,2024-07-24 04:00:00,19644.32,19646.38,19553.9,19562.67,9783.0,0,,0,0,,,,2.635764146419471,0.0,7.0,1.9087040924708036,0.0,3.0,0.40216499477056894,0.5156682873182727,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,124.40167754665083,32.830091890255645,-1.3569558313427263,0.0,0.0,0.0,0.0,0.10791242039499271,3.0372197172858377,0.8058617110660802,0.6563416314814655,-2.225693458966183,-1.1481356426760425,0.7433983353264658,0.6563416314814655,0.0165592622272115,0.07049744161778876,4,7,2,0.0
4H,USTECm,2024-07-24 08:00:00,19562.55,19597.87,19529.84,19548.28,10356.0,0,,0,0,,,,2.635764146419471,0.0,7.0,1.9087040924708036,0.0,4.0,0.3049139034741702,0.6719398983968009,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,116.88545387376391,31.84654702231154,-1.4871935644705503,0.0,0.0,0.0,0.0,0.12082712742332123,3.398797439194775,0.8406901842358413,0.12208533677262849,-2.826100160904175,-2.432809135575663,0.5820228073330005,0.12208533677262849,0.30217618043512534,0.15776129012524664,8,7,2,0.0
4H,USTECm,2024-07-24 12:00:00,19548.02,19550.23,19210.38,19211.76,21057.0,0,,0,0,,,,1.8768957324684095,0.0,6.0,2.2935044561559907,1.0,0.0,4.480811730421883,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,146.61406002392854,17.610457507178992,-1.3395832872340436,0.0,0.0,0.0,0.0,-0.2924484577775045,4.01335515937562,1.6261236215364654,2.293504456155977,-3.8336023155505603,-3.9946373485900057,2.3179905115821353,2.293504456155977,0.01507358843782998,0.009412466988328223,12,7,2,0.0
4H,USTECm,2024-07-24 16:00:00,19211.87,19232.55,19020.29,19058.37,19155.0,0,,0,0,,,,1.8768957324684095,0.0,6.0,2.2935044561559907,0.0,1.0,3.2411031919008315,0.9872762304505301,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,155.36685202073787,14.258263971480105,-1.4409866481117801,0.0,0.0,0.0,0.0,-0.22863285477765358,5.16674148539863,1.4405342498204503,0.9879842321804352,-3.7287876562155913,-4.614304728941209,1.3661858835349783,0.9879842321804352,0.13310432522144233,0.24509732613310078,16,7,2,0.0
4H,USTECm,2024-07-24 20:00:00,19058.2,19156.73,19044.71,19123.68,7205.0,0,,0,0,,,,0.4377377783108594,1.0,0.0,2.2935044561559907,0.0,2.0,0.0,0.5888201513992047,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,149.58727175130622,21.590827881429348,-1.626303201953369,0.0,0.0,0.0,0.0,-0.03199217840770157,6.200076614455167,0.5834338788433353,0.43773777831086236,-3.4811116875353565,-4.103557694537871,0.7488605059007758,0.43773777831086236,0.22094125798982894,0.0901814696000845,20,7,2,0.0
4H,USTECm,2024-07-25 00:00:00,19122.7,19154.61,19070.1,19120.03,9623.0,0,,0,0,,,,1.8768957324684095,0.0,6.0,2.2935044561559907,0.0,2.0,4.011204228772912,0.6509815008409806,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,140.91030218446565,21.472413206299223,-1.8410851139417523,0.0,0.0,0.0,0.0,0.03674428484986901,7.292190716638993,0.8179067435021334,0.0189482242150379,-3.141289126046579,-5.1062270738592055,0.5997432316153007,0.0189482242150379,0.22645611786586495,0.3543388895343979,0,7,3,0.0
4H,USTECm,2024-07-25 04:00:00,19120.06,19126.31,19007.06,19038.48,12240.0,0,,0,0,,,,1.8768957324684095,0.0,6.0,2.2935044561559907,0.0,2.0,3.504289767213378,1.2554496472031185,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,138.02226189320356,18.812530653356518,-2.0074268027261284,0.0,0.0,0.0,0.0,0.03781878888655054,8.255851999920125,1.0090018795133051,0.5910640709766337,-3.6936070530018075,-6.08691662110321,0.8639910574155868,0.5910640709766337,0.04528255017901398,0.2276444362599391,4,7,3,0.0
4H,USTECm,2024-07-25 08:00:00,19038.13,19087.06,18915.41,18984.28,15615.0,0,,0,0,,,,1.8768957324684095,0.0,6.0,2.2935044561559907,0.0,2.0,3.013698508283136,1.5962841098662313,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,142.50596030744327,17.180457718577713,-2.0659263280446614,0.0,0.0,0.0,-1.0,0.06075703766139776,8.774227652805402,1.2591066511310995,0.37787893140626305,-1.5962841098662313,-5.54039984220058,1.2045110227648106,0.37787893140626305,0.34335405967889415,0.48327803167965344,8,7,3,0.0
4H,USTECm,2024-07-25 12:00:00,18984.29,19129.2,18737.55,19088.12,39669.0,0,,0,0,,,,0.5908658537643485,1.0,0.0,2.2935044561559907,0.0,2.0,0.0,0.703598710964317,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,175.72516559978436,30.507752391756426,-1.721784195744251,0.0,0.0,0.0,-1.0,0.18068556025813032,7.425097977896161,2.8548707467326846,0.5908658537643593,0.16929846045930547,-3.1274974083773244,2.2287644382819156,0.5908658537643593,0.2337741430476729,1.4041244414698835,12,7,3,0.0
4H,USTECm,2024-07-25 16:00:00,19087.17,19241.22,18839.59,18844.3,31088.0,0,,0,0,,,,1.8768957324684095,0.0,6.0,2.2935044561559907,0.0,2.0,1.4063439024468998,1.7851225617228235,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,205.84581018647992,21.24532067668389,-1.5651438306780663,0.0,0.0,0.0,-1.0,0.06354510140498185,6.854463107609864,2.073867521438792,1.1798637037109432,-1.3572294706747006,-3.886938477276582,1.9511205967036938,1.1798637037109432,0.7483756888733513,0.02288120411939944,16,7,3,0.0
4H,USTECm,2024-07-25 20:00:00,18847.48,18892.67,18799.51,18883.34,7392.0,0,,0,0,,,,1.8768957324684095,0.0,6.0,2.2935044561559907,0.0,3.0,1.7216655341370608,1.7210890777746095,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,190.82103549494926,25.42822267232205,-1.7599789952326577,0.0,0.0,0.0,-1.0,0.13817402363548445,7.758435808699373,0.5212828975205213,0.18792477415808362,-1.2403768766167476,-3.560037279107936,0.48820613386968964,0.18792477415808362,0.048893980560371454,0.25138737915123455,20,7,3,0.0
4H,USTECm,2024-07-26 00:00:00,18882.34,18950.62,18877.88,18932.36,8716.0,0,,0,0,,,,1.8768957324684095,0.0,6.0,2.2935044561559907,0.0,3.0,2.1564809837528958,1.5958701810635822,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,175.07689742895573,30.75655601771868,-1.9632357632290165,0.0,0.0,0.0,-1.0,0.20312504347974802,8.496997771807717,0.6335015935661357,0.2857030295519006,-0.6061336564583646,-3.517997000431949,0.41547457756108047,0.2857030295519006,0.10429702758132156,0.025474520427858385,0,7,4,0.0
4H,USTECm,2024-07-26 04:00:00,18932.35,19011.53,18924.56,19005.58,9443.0,0,,0,0,,,,0.44835797998855936,1.0,0.0,2.2935044561559907,0.0,3.0,0.0,1.2623576172884832,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,163.32931110509463,38.34868474846303,-2.113387857868542,0.0,0.0,0.0,-1.0,0.27573942128110845,8.977396387825136,0.6752137974430111,0.44835797998853977,0.13041137476112524,-1.2623576172884832,0.5324825006090851,0.44835797998853977,0.03642946853655348,0.04769505208399187,4,7,4,0.0
4H,USTECm,2024-07-26 08:00:00,19006.51,19079.96,18990.53,19071.74,10925.0,0,,0,0,,,,0.4250173995179391,1.0,0.0,2.2935044561559907,0.0,3.0,0.0,0.9123246402038564,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,153.4760696244154,44.67329003955727,-2.224793364552176,0.0,0.0,0.0,-1.0,0.3400784138969413,9.268608824584675,0.7722485332579345,0.4250173995179183,-0.10672673622723268,0.08711455820260126,0.5826967045667244,0.4250173995179183,0.0535588383264953,0.1041204667223108,8,7,4,0.0
4H,USTECm,2024-07-26 12:00:00,19071.24,19092.89,18901.35,19042.83,29296.0,0,,0,0,,,,0.44835797998855936,0.0,1.0,2.2935044561559907,0.0,3.0,0.23493979120599803,1.065459837004791,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,158.55126034116014,42.47625106159985,-2.135323633131866,0.0,0.0,0.0,-1.0,0.33905168769494826,8.686443098971615,1.928212013808673,0.17918495216543368,1.2521502482718756,-0.5099297213155597,1.208063559935486,0.17918495216543368,0.13654889878147267,0.8923297089885798,12,7,4,0.0
4H,USTECm,2024-07-26 16:00:00,19043.7,19156.31,18965.2,19031.38,24474.0,0,,0,0,,,,0.44835797998855936,0.0,1.0,2.2935044561559907,0.0,3.0,0.15838673836658237,1.107356583975369,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,162.89242562900552,41.54259116033674,-2.059146103450068,0.0,0.0,0.0,-1.0,0.3493646985161502,7.853619188519105,1.5358403539323198,0.07563273708047867,0.9088206491391339,-0.5442241998526193,1.1732282778774579,0.07563273708047867,0.6913151398240831,0.406280400972896,16,7,4,0.0
4H,USTECm,2024-07-28 20:00:00,19044.72,19122.14,19039.78,19110.33,4436.0,0,,0,0,,,,0.4280547964944025,1.0,0.0,2.2935044561559907,0.0,3.0,0.0,0.6617527512334312,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,153.27476887847124,50.24388006375815,-2.133521218373613,0.0,0.0,0.0,-1.0,0.4329292000847141,7.328899275466491,0.2924279230432017,0.4280547964943987,1.1611173926552147,0.46876599798999363,0.5373356658935936,0.4280547964943987,0.07705116821519355,0.03222970118400137,20,7,6,0.0
4H,USTECm,2024-07-29 00:00:00,19110.83,19199.25,19107.96,19172.68,9514.0,0,,0,0,,,,0.4265219175273241,1.0,0.0,2.2935044561559907,0.0,3.0,0.0,0.26949840803504305,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,145.0101330280085,56.18657530522143,-2.1722268439916155,0.0,0.0,0.0,-1.0,0.5174567389604697,6.740923115324222,0.6435792585377073,0.42652191752733415,1.1523332646534667,1.2992195515303213,0.6295422126284614,0.42652191752733415,0.18322857475668988,0.01979172034443733,0,7,0,0.0
4H,USTECm,2024-07-29 04:00:00,19172.6,19203.37,19089.01,19107.31,8122.0,0,,0,0,,,,0.5908658537643485,0.0,1.0,2.2935044561559907,0.0,3.0,0.1361732216131478,0.7411825428604046,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.92344862427413,49.093267224284304,-2.17871349746881,0.0,0.0,0.0,-1.0,0.474841795960453,6.1450379441678615,0.5507168744342472,0.4633011797353487,0.2524065394882251,0.1361732216131478,0.8115044097799735,0.4633011797353487,0.21834549395706354,0.12985773608756135,4,7,0,0.0
4H,USTECm,2024-07-29 08:00:00,19107.13,19188.01,19096.6,19166.21,9807.0,0,,0,0,,,,0.4398397249598432,1.0,0.0,2.2935044561559907,0.0,3.0,0.0,0.3391113654692143,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,134.32165547437089,54.99959326056999,-2.201158330793035,0.0,0.0,0.0,-1.0,0.584801218511908,5.357337225643066,0.6583735012553874,0.4398397249598573,0.9185413890579899,2.3965606950207787,0.680530623875771,0.4398397249598573,0.16229698720590538,0.07839391171000841,8,7,0,0.0
4H,USTECm,2024-07-29 12:00:00,19166.11,19245.92,18982.78,19129.13,27033.0,0,,0,0,,,,0.4280547964944025,0.0,1.0,2.2935044561559907,0.0,3.0,0.12409451045630603,0.5454217765427999,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.4974347444547,50.724620642176234,-1.892796354036824,0.0,0.0,0.0,-1.0,0.5789195797818971,3.815662884035454,1.7154769232721805,0.2440965423762965,0.6452254466544884,1.6224037087796142,1.7369271000783846,0.2440965423762965,0.5268075999743707,0.9660229577277175,12,7,0,0.0
4H,USTECm,2024-07-29 16:00:00,19130.17,19217.57,19055.46,19075.99,20641.0,0,,0,0,,,,0.44835797998855936,0.0,2.0,2.2935044561559907,0.0,4.0,0.46045958336435666,0.8878937314781616,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,152.91244344519416,44.94752716782823,-1.837097324686209,0.0,0.0,0.0,-1.0,0.5425757630044058,2.47221201722585,1.268455159148382,0.35432041225224964,-0.22457295970362318,0.9392956960463451,1.0601491699928423,0.35432041225224964,0.5715689189894171,0.13425983875117545,16,7,0,0.0
4H,USTECm,2024-07-29 20:00:00,19076.98,19106.8,18994.96,19004.93,5037.0,0,,0,0,,,,1.8768957324684095,0.0,6.0,2.2935044561559907,0.0,5.0,3.052983266019699,1.4028448611722428,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,147.43611765250162,38.22951304086026,-1.890793874239395,0.0,0.0,0.0,-1.0,0.3733949553649089,2.390610010303171,0.32556531181426557,0.48868622659895095,-1.1377809092570996,-0.004408689067175979,0.7585658234951655,0.48868622659895095,0.20225708920445132,0.06762250769176324,20,7,0,0.0
4H,USTECm,2024-07-30 00:00:00,19004.75,19036.4,18948.91,19002.0,8726.0,0,,0,0,,,,1.8768957324684095,0.0,6.0,2.2935044561559907,0.0,5.0,3.206966513964463,1.5042673046561474,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,139.44330196550163,37.95958568730866,-1.9795198551047346,0.0,0.0,0.0,-1.0,0.3739407331794771,2.5449251091484895,0.5836750255851131,0.019721277115772488,-0.755217342931646,-0.5001315876560017,0.6274234672214308,0.019721277115772488,0.2269739711687997,0.3807282189368587,0,7,1,0.0
4H,USTECm,2024-07-30 04:00:00,19001.96,19123.76,19001.96,19107.89,8938.0,0,,0,0,,,,0.7726992060868075,1.0,0.0,2.2935044561559907,0.0,5.0,0.0,0.7576726756937194,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,137.09086170343465,52.0712809007776,-1.945318284030453,0.0,0.0,0.0,-1.0,0.6758482544629791,2.569544739749921,0.5944103612815269,0.7726992060868055,-0.4254112876331754,0.47457576086100034,0.8884618455713481,0.7726992060868055,0.11576263948454264,0.0,4,7,1,0.0
4H,USTECm,2024-07-30 08:00:00,19108.83,19151.47,19079.43,19134.74,9275.0,0,,0,0,,,,0.7726992060868075,0.0,1.0,2.2935044561559907,0.0,5.0,0.2090837938030526,0.5997628975310664,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,128.41741347631017,55.06186998252059,-1.993976724911805,1.0,0.0,0.0,-1.0,0.7479832676959758,2.7652057580005622,0.617536710976174,0.20176391424345072,0.043685664180080123,0.8048752673177609,0.5609831100771205,0.20176391424345072,0.13027828194878158,0.22894091388488813,8,7,1,0.0
4H,USTECm,2024-07-30 12:00:00,19134.78,19191.91,18799.41,18801.65,24413.0,0,,0,0,,,,1.8768957324684095,0.0,6.0,2.0358932133822933,1.0,0.0,1.5085398516833954,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,163.62842501280215,29.084735246203508,-1.6166520467582424,0.0,0.0,0.0,-1.0,-0.05864659108222148,2.55101544519485,1.5621320706424366,2.0358932133823093,-1.6766035606499055,-1.8864692975920865,2.3987274825220077,2.0358932133823093,0.34914471611842623,0.013689553021272095,12,7,1,0.0
4H,USTECm,2024-07-30 16:00:00,18802.36,18888.43,18676.1,18810.73,23198.0,0,,0,0,,,,1.8768957324684095,0.0,6.0,2.2935044561559907,0.0,5.0,1.50433246505744,2.357308723280664,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,170.12196834442875,30.12167832385633,-1.589420944633821,0.0,0.0,0.0,-1.0,0.033334196905873824,2.713587544070589,1.4492273765161194,0.04919999504740097,-1.1415339352694511,-2.1275911836806234,1.2481045338607706,0.04919999504740097,0.4567311368199589,0.7421734019934106,16,7,1,0.0
4H,USTECm,2024-07-30 20:00:00,18814.94,18937.94,18598.13,18934.52,12905.0,0,,0,0,,,,0.6203986347939167,1.0,0.0,2.2935044561559907,0.0,5.0,0.0,1.4383619126129927,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.74703923183793,43.18921186599927,-1.3880837092960485,0.0,0.0,0.0,-1.0,0.3193251568249805,2.4110009028825172,0.8797494026498147,0.6203986347939076,-0.3500961688902209,-0.8964599440210724,1.762984279054338,0.6203986347939076,0.017743463212871416,1.124842181047559,20,7,1,0.0
4H,USTECm,2024-07-31 00:00:00,18933.52,19012.77,18889.44,19010.64,8601.0,0,,0,0,,,,0.420292099300993,1.0,0.0,2.2935044561559907,0.0,5.0,0.0,1.0960729643596525,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,183.49143400092646,49.844012736457465,-1.4159300387717062,0.0,0.0,0.0,-1.0,0.4628598673582195,2.371129292638253,0.6350132155988364,0.42029209930099853,-0.5299974929593115,-0.8478324933643182,0.6721294684490683,0.42029209930099853,0.011608171311088263,0.24022919783698152,0,7,2,0.0
4H,USTECm,2024-07-31 04:00:00,19009.48,19110.76,18968.97,19095.58,11894.0,0,,0,0,,,,0.4838947823030314,1.0,0.0,2.2935044561559907,0.0,5.0,0.0,0.6529488479438228,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,177.93124280080258,56.41726256945963,-1.3901754796686252,1.0,0.0,0.0,-1.0,0.6394284610451072,2.344703608213913,0.8637806197665889,0.4838947823030191,-0.22008501364676142,-0.18855598079286806,0.7968808499738104,0.4838947823030191,0.08531385360464379,0.22767221406614754,4,7,2,0.0
4H,USTECm,2024-07-31 08:00:00,19094.76,19134.55,19052.85,19126.22,11086.0,0,,0,0,,,,0.4838947823030314,0.0,1.0,2.2935044561559907,0.0,5.0,0.1855840328966342,0.5181089482368759,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,165.10041042736233,58.6716562964007,-1.416641334095458,1.0,0.0,0.0,-1.0,0.6919869303760151,2.4959995576754457,0.7982315922869774,0.19055070740627358,1.9658945677957458,0.30423909831586265,0.4948503749234759,0.19055070740627358,0.050454144713739955,0.25384552280346234,8,7,2,0.0
4H,USTECm,2024-07-31 12:00:00,19125.91,19389.15,19120.65,19344.6,24891.0,0,,0,0,,,,1.2225034387749325,1.0,0.0,1.9087040924708036,0.0,4.0,0.0,1.57764379025591,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,178.8870223703807,71.00558872619015,-1.1687446145916731,1.0,1.0,0.0,-1.0,1.0749925110182563,2.7274795905489713,1.6978159147647436,1.2225034387749398,2.984397598695761,1.8987962094685706,1.5009473378347038,1.2225034387749398,0.2490398655513447,0.02940403350841915,12,7,2,0.0
4H,USTECm,2024-07-31 16:00:00,19345.61,19448.83,19218.38,19367.82,28815.0,0,,0,0,,,,1.2225034387749325,0.0,1.0,1.9087040924708036,0.0,4.0,0.12499859628627333,1.3942565218838574,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,185.76208605433004,72.0297018248211,-0.9981611481277975,1.0,1.0,0.0,-1.0,1.0173067966974316,3.0070037360394957,1.8524471073795732,0.11956153417390143,2.33255347850299,1.969293130639198,1.2405653106877796,0.11956153417390143,0.43609544725023663,0.6849083292636416,16,7,2,0.0
4H,USTECm,2024-07-31 20:00:00,19369.02,19560.5,19362.48,19548.62,9469.0,0,,0,0,,,,0.9583958310961975,1.0,0.0,1.9087040924708036,0.0,4.0,0.0,0.4172970712234073,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,187.39647458041944,78.76751034386926,-0.8219911702847894,1.0,1.0,0.0,-1.0,1.1375754425583429,3.7200683666204175,0.6501759505621835,0.9583958310962053,2.8708117439484195,2.3518585447607467,1.0566901028600812,0.9583958310962053,0.06339500263598508,0.03489926912789077,20,7,2,0.0
4H,USTECm,2024-08-01 00:00:00,19549.89,19590.91,19493.87,19559.4,10599.0,0,,0,0,,,,0.9583958310961975,0.0,1.0,1.9087040924708036,0.0,4.0,0.06147741591691867,0.38449048062315383,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,175.34894463636365,79.11365078670553,-0.7161664137865948,1.0,1.0,0.0,-1.0,1.0342637142683664,4.5776974446584076,0.764167267483778,0.05423471478383696,2.645125700424736,2.4217995772980228,0.5534108015377013,0.05423471478383696,0.17969882889996872,0.3194772578538955,0,8,3,0.0
4H,USTECm,2024-08-01 04:00:00,19558.95,19566.83,19460.57,19492.41,10403.0,0,,0,0,,,,1.2225034387749325,0.0,2.0,0.400512624012962,1.0,0.0,0.8896869695725227,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,166.13708535151542,70.83365357390538,-0.6267347657119362,1.0,1.0,0.0,-1.0,0.8962846864288766,5.206091802962654,0.7342421665190372,0.4005126240129568,2.2041436397250393,4.157771267856768,0.6395922967781302,0.4005126240129568,0.04743071050829725,0.1916489622568762,4,8,3,0.0
4H,USTECm,2024-08-01 08:00:00,19492.22,19505.82,19379.76,19448.6,13117.0,0,,0,0,,,,1.2225034387749325,0.0,2.0,0.400512624012962,0.0,1.0,0.6467924190664242,0.27246130653173933,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,160.79347397131355,65.64901860293295,-0.5444176164320177,1.0,1.0,0.0,-1.0,0.8149534416768577,5.63066073631548,0.914172213123323,0.27127966653535984,0.6467924190664242,3.9670142341336474,0.7839870418030138,0.27127966653535984,0.08458054710868623,0.42812682815896774,8,8,3,0.0
4H,USTECm,2024-08-01 12:00:00,19449.03,19556.04,19021.68,19035.2,34694.0,0,,0,0,,,,0.6203986347939167,0.0,1.0,1.9649828768612987,1.0,0.0,0.478057356988128,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,210.6023441084718,36.53385747841177,-0.45561895177699024,0.0,0.0,0.0,-1.0,0.36324137268907764,4.327663094349668,2.2130368499276014,1.9649828768613076,-1.5793746333074117,0.478057356988128,2.5372936956711896,1.9649828768613076,0.5081140024960215,0.06419681631386047,12,8,3,0.0
4H,USTECm,2024-08-01 16:00:00,19036.15,19111.08,18743.73,18903.75,35591.0,0,,0,0,,,,1.8768957324684095,0.0,6.0,0.5719172272805731,1.0,0.0,1.507286988574624,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,231.50203156067585,31.421148834148383,-0.4763488659449264,0.0,0.0,0.0,-1.0,0.24142849943349998,4.058999322203983,2.097746709653843,0.5719172272805668,-2.785591105411016,-0.4617238098490895,1.5868111287123583,0.5719172272805668,0.3236688658620308,0.6912250355697607,16,8,3,0.0
4H,USTECm,2024-08-01 20:00:00,18903.86,18921.69,18720.8,18791.98,15088.0,0,,0,0,,,,1.8768957324684095,0.0,6.0,0.5719172272805731,0.0,1.0,1.0428702591095615,0.4914686042108066,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,227.42042735258568,27.627864489193428,-0.5653614307450981,0.0,0.0,0.0,-1.0,0.15936292226586726,4.361597593659838,0.9217395022924361,0.4919522898729966,-3.3744550079937077,-1.3349724276496502,0.8833419334339139,0.4919522898729966,0.07840104869892321,0.31298859486199415,20,8,3,0.0
4H,USTECm,2024-08-02 00:00:00,18790.07,18811.65,18565.16,18666.61,11756.0,0,,0,0,,,,1.8768957324684095,0.0,6.0,0.5719172272805731,0.0,2.0,0.4861650873965613,1.031209202372281,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,229.9630370389078,23.894446652065355,-0.6567361690381163,0.0,0.0,0.0,-1.0,0.08801679538178789,4.673635760305804,0.7382196322716769,0.5368688881035765,-3.591011888837948,-1.9986255439922653,1.0718679104863968,0.5368688881035765,0.0938411680323601,0.44115785435046034,0,8,4,0.0
4H,USTECm,2024-08-02 04:00:00,18667.09,18679.47,18521.23,18626.96,12089.0,0,,0,0,,,,1.8768957324684095,0.0,6.0,0.5719172272805731,0.0,2.0,0.32735939798364033,1.2558531915162139,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,220.3999654337203,22.771526444943262,-0.7812973335679659,0.0,0.0,0.0,-1.0,0.0989527275519507,5.244165386654333,0.7426861783822969,0.18207806848349115,-3.7279497679734748,-3.2560803654745194,0.7179674447253336,0.18207806848349115,0.05617060772054872,0.4797187685212937,4,8,4,0.0
